Entry,Theta,Status,Count,RawScore,SE,Infit,Infit_Z,Outfit,Outfit_Z,Displacement,PointMeasureCorr,Weight,ObservMatch,ExpectMatch,PointMeasureExpected,RMSR,WMLE,testeventid,ssid,asmtprmrydsbltycd,asmtscndrydsbltycd
164,3.31,1,12,11,1.09,1.14,0.44,0.86,0.29,0,0.19,1,91.7,91.7,0.26,0.28,2.89,143478,12134155,82,50
542,1.37,1,12,8,0.66,0.68,-1.04,0.59,-1.07,0,0.72,1,75,71.1,0.39,0.36,1.32,150083,19543115,82,80
175,1.37,1,12,8,0.66,1.02,0.18,1.01,0.03,0,0.35,1,58.3,71.1,0.39,0.45,1.32,152430,12127248,50,10
309,0.95,1,12,7,0.64,0.77,-0.91,0.69,-1.03,0,0.63,1,66.7,66.9,0.4,0.4,0.92,150070,13710826,10,0
85,1.85,1,12,9,0.72,0.98,0,1.24,0.8,0,0.33,1,91.7,77.8,0.37,0.37,1.74,147276,11249846,80,10
232,2.43,1,12,10,0.83,1.33,0.64,1.51,0.76,0,0.03,1,83.3,83.8,0.33,0.4,2.25,150756,12695017,80,0
241,2.43,1,12,10,0.83,0.81,-0.24,0.7,-0.15,0,0.5,1,91.7,83.8,0.33,0.31,2.25,148561,12945250,10,0
413,2.43,1,12,10,0.83,1.12,0.41,0.78,0.02,0,0.28,1,75,83.8,0.33,0.37,2.25,143708,14852098,82,0
19,0.95,1,12,7,0.64,1.41,1.31,1.85,2.03,0,-0.11,1,41.7,66.9,0.4,0.51,0.92,150929,10384103,10,82
180,0.15,1,12,5,0.64,0.52,-1.99,0.48,-1.82,0,0.75,1,91.7,68.7,0.39,0.33,0.18,147624,12176907,82,0
341,1.85,1,12,9,0.72,0.72,-0.77,0.56,-0.76,0,0.66,1,83.3,77.8,0.37,0.34,1.74,145836,13981382,10,0
78,0.95,1,12,7,0.64,0.73,-1.32,0.64,-1.19,0,0.68,1,83.3,66.9,0.4,0.39,0.92,152283,11157038,10,0
134,1.85,1,12,9,0.72,0.77,-0.48,0.6,-0.57,0,0.56,1,83.3,77.8,0.37,0.36,1.74,143603,11494611,82,0
456,2.43,1,12,10,0.83,1.53,1.07,2.39,1.73,0,-0.33,1,75,83.8,0.33,0.43,2.25,151919,15206440,50,0
27,-0.26,1,12,4,0.66,1.55,2.38,1.55,1.23,0,-0.26,1,58.3,70.8,0.37,0.62,-0.21,146370,10436537,10,0
63,0.95,1,12,7,0.64,0.66,-1.44,0.6,-1.27,0,0.72,1,83.3,66.9,0.4,0.36,0.92,147624,10513221,10,80
477,2.43,1,12,10,0.83,1.53,1.58,2.61,1.7,0,-0.28,1,50,83.8,0.33,0.42,2.25,143703,15384799,50,10
38,4.65,0,12,12,1.88,1,0,1,0,0,0,1,100,100,0,0,4.65,145761,10452001,0,0
536,-0.73,1,12,3,0.71,1,0.09,0.97,0,0,0.35,1,75,75.3,0.33,0.47,-0.63,151894,19095600,82,0
393,4.65,0,12,12,1.88,1,0,1,0,0,0,1,100,100,0,0,4.65,148129,14644029,50,0
512,4.65,0,12,12,1.88,1,0,1,0,0,0,1,100,100,0,0,4.65,147300,17747155,82,0
50,-1.3,1,12,2,0.81,1.04,0.32,0.86,0.13,0,0.34,1,83.3,83.3,0.29,0.38,-1.12,148338,10500189,80,20
528,4.65,0,12,12,1.88,1,0,1,0,0,0,1,100,100,0,0,4.65,144553,18841511,0,0
241,2.43,1,12,10,0.83,1.29,0.64,1.51,0.8,0,0.01,1,75,83.8,0.33,0.43,2.25,150756,12974358,0,0
323,0.55,1,12,6,0.63,0.65,-1.74,0.61,-1.87,0,0.77,1,100,67.5,0.4,0.37,0.55,150070,13851713,10,0
91,0.55,1,12,6,0.63,0.65,-1.74,0.61,-1.87,0,0.77,1,91.7,67.5,0.4,0.36,0.55,152283,11266678,10,50
500,1.37,1,12,8,0.66,1.24,0.93,1.29,0.63,0,0.13,1,75,71.1,0.39,0.48,1.32,149473,16371348,82,0
381,2.43,1,12,10,0.83,0.77,-0.32,0.6,-0.31,0,0.56,1,91.7,83.8,0.33,0.31,2.25,143162,14517965,10,80
490,1.85,1,12,9,0.72,0.81,-0.43,0.68,-0.5,0,0.57,1,83.3,77.8,0.37,0.36,1.74,150744,16034686,10,0
287,1.37,1,12,8,0.66,0.71,-1.13,0.58,-1.06,0,0.72,1,75,71.1,0.39,0.37,1.32,147088,13197169,10,0
437,4.65,0,12,12,1.88,1,0,1,0,0,0,1,100,100,0,0,4.65,151905,15102270,80,70
411,-1.3,1,12,2,0.81,1.02,0.2,0.77,-0.27,0,0.33,1,75,83.3,0.29,0.37,-1.12,150145,14790025,82,0
397,4.65,0,12,12,1.88,1,0,1,0,0,0,1,100,100,0,0,4.65,151548,14696118,10,0
294,2.43,1,12,10,0.83,0.9,-0.03,0.86,-0.27,0,0.45,1,91.7,83.8,0.33,0.31,2.25,150132,13188186,10,0
3,3.31,1,12,11,1.09,1,0.08,0.93,-0.02,0,0.42,1,91.7,91.7,0.26,0.27,2.89,145310,10190317,10,20
85,2.43,1,12,10,0.83,0.62,-0.5,0.48,-0.54,0,0.65,1,91.7,83.8,0.33,0.29,2.25,148484,11249846,82,0
508,1.85,1,12,9,0.72,0.88,-0.21,0.86,-0.32,0,0.47,1,83.3,77.8,0.37,0.38,1.74,150088,17225728,82,80
536,2.43,1,12,10,0.83,1.21,0.53,0.9,0.14,0,0.21,1,75,83.8,0.33,0.38,2.25,145901,18940900,82,10
132,3.31,1,12,11,1.09,0.72,-0.28,0.24,-0.42,0,0.65,1,91.7,91.7,0.26,0.21,2.89,148367,11474688,82,0
445,0.95,1,12,7,0.64,1.04,0.31,1.1,0.25,0,0.29,1,58.3,66.9,0.4,0.44,0.92,151983,15136620,82,50
270,-1.3,1,12,2,0.81,1.59,1.58,1.85,1.37,0,-0.31,1,58.3,83.3,0.29,0.42,-1.12,147779,13106201,82,0
486,2.43,1,12,10,0.83,1.53,1.58,2.39,1.53,0,-0.39,1,50,83.8,0.33,0.43,2.25,145318,15460193,50,0
108,3.31,1,12,11,1.09,0.72,-0.28,0.24,-0.42,0,0.61,1,91.7,91.7,0.26,0.21,2.89,151441,11329629,90,50
61,0.95,1,12,7,0.64,0.7,-1.32,0.63,-1.1,0,0.68,1,83.3,66.9,0.4,0.38,0.92,150919,10526153,50,0
206,4.65,0,12,12,1.88,1,0,1,0,0,0,1,100,100,0,0,4.65,148517,12273015,80,70
13,-3.46,-1,12,0,1.86,1,0,1,0,0,0,1,100,100,0,0,-3.46,146129,10274375,10,82
409,1.85,1,12,9,0.72,0.78,-0.52,0.64,-0.57,0,0.56,1,83.3,77.8,0.37,0.36,1.74,147090,14750759,82,0
448,3.31,1,12,11,1.09,0.62,-0.28,0.24,-0.42,0,0.65,1,91.7,91.7,0.26,0.25,2.89,146899,15172252,10,0
425,3.31,1,12,11,1.09,0.62,-0.28,0.24,-0.42,0,0.65,1,91.7,91.7,0.26,0.21,2.89,151646,15016269,80,50
77,0.95,1,12,7,0.64,0.9,-0.45,0.84,-0.43,0,0.53,1,83.3,66.9,0.4,0.43,0.92,144269,11138688,10,0
327,3.31,1,12,11,1.09,0.62,-0.28,0.24,-0.42,0,0.65,1,91.7,91.7,0.26,0.21,2.89,150580,13865781,0,0
447,-0.73,1,12,3,0.71,0.67,-1.19,0.51,-1.1,0,0.7,1,91.7,75.3,0.33,0.33,-0.63,150766,15160599,50,0
533,4.65,0,12,12,1.88,1,0,1,0,0,0,1,100,100,0,0,4.65,144553,18730248,80,50
102,-3.46,-1,12,0,1.86,1,0,1,0,0,0,1,100,100,0,0,-3.46,145638,11315512,70,82
46,1.37,1,12,8,0.66,1.05,0.33,0.92,0.12,0,0.34,1,66.7,71.1,0.39,0.44,1.32,150482,10465022,10,0
185,0.55,1,12,6,0.63,0.8,-0.86,0.73,-0.89,0,0.63,1,66.7,67.5,0.4,0.42,0.55,152206,12214221,82,0
117,-1.3,1,12,2,0.81,1.43,0.95,1.98,1.32,0,-0.28,1,83.3,83.3,0.29,0.42,-1.12,152308,11405066,0,0
377,1.37,1,12,8,0.66,0.97,0,1.58,1.27,0,-0.17,1,75,71.1,0.37,0.44,1.32,146068,14401878,80,10
530,3.31,1,12,11,1.09,0.62,-0.28,0.24,-0.42,0,0.65,1,91.7,91.7,0.26,0.21,2.89,150661,18676685,10,50
336,4.65,0,12,12,1.88,1,0,1,0,0,0,1,100,100,0,0,4.65,147092,13922300,80,70
473,2.43,1,12,10,0.83,1.12,0.41,0.78,-0.03,0,0.3,1,75,83.8,0.33,0.37,2.25,145115,15420809,82,0
469,1.85,1,12,9,0.72,0.72,-0.72,0.56,-0.76,0,0.67,1,83.3,77.8,0.37,0.34,1.74,146808,15329356,80,50
20,0.95,1,12,7,0.64,1.41,1.63,1.35,1.36,0,-0.2,1,41.7,66.9,0.4,0.55,0.92,152308,10384340,82,0
163,-2.15,1,12,1,1.07,1.05,0.32,0.71,0.26,0,0.2,1,91.7,91.7,0.21,0.28,-1.72,148165,12083046,80,0
51,-1.3,1,12,2,0.81,1.4,0.94,1.85,1.23,0,-0.2,1,83.3,83.3,0.29,0.42,-1.12,148075,10493611,10,20
546,3.31,1,12,11,1.09,0.62,-0.28,0.24,-0.42,0,0.65,1,91.7,91.7,0.26,0.25,2.89,145652,19979606,80,50
434,3.31,1,12,11,1.09,1.13,0.42,0.81,0.29,0,0.19,1,91.7,91.7,0.26,0.28,2.89,151913,15132528,10,50
26,4.65,0,12,12,1.88,1.14,0.43,0.81,0.29,0,0,1,100,100,0,0,4.65,144325,10426035,10,0
177,-1.3,1,12,2,0.81,1.05,0.33,0.77,0.02,0,0.34,1,75,83.3,0.29,0.37,-1.12,150482,12186945,70,50
426,3.31,1,12,11,1.09,0.62,-0.28,0.24,-0.42,0,0.65,1,91.7,91.7,0.26,0.21,2.89,147086,15072339,10,0
293,0.95,1,12,7,0.64,0.68,-1.56,0.59,-1.26,0,0.72,1,83.3,66.9,0.4,0.36,0.92,144134,13197754,82,0
521,-3.46,-1,12,0,1.86,1.05,0.32,0.77,0.26,0,0,1,100,100,0,0,-3.46,149307,18050689,10,0
183,1.37,1,12,8,0.66,0.8,-0.68,0.67,-0.55,0,0.59,1,75,71.1,0.39,0.39,1.32,152280,12186945,82,0
331,3.31,1,12,11,1.09,0.62,-0.28,0.24,-0.42,0,0.65,1,91.7,91.7,0.26,0.21,2.89,150503,13900730,82,0
453,1.85,1,12,9,0.72,0.74,-0.68,0.61,-0.73,0,0.61,1,83.3,77.8,0.37,0.35,1.74,148102,15148661,10,0
