Entry,Theta,Status,Count,RawScore,SE,Infit,Infit_Z,Outfit,Outfit_Z,Displacement,PointMeasureCorr,Weight,ObservMatch,ExpectMatch,PointMeasureExpected,RMSR,WMLE,testeventid,ssid,asmtprmrydsbltycd,asmtscndrydsbltycd
236,-1.76,1,12,2,0.83,0.62,-0.83,0.37,-0.49,0,0.65,1,83.3,83.3,0.34,0.27,-1.59,144343,14854686,82,0
165,0.22,1,12,6,0.66,0.84,-0.5,0.9,-0.09,0,0.56,1,83.3,70.4,0.47,0.42,0.22,150412,14608189,82,0
257,0.65,1,12,7,0.67,0.91,-0.05,0.9,0.01,0,0.43,1,83.3,70.8,0.47,0.4,0.63,146957,15444120,82,10
200,-1.76,1,12,2,0.83,1.38,1.05,1.46,0.72,0,0.04,1,83.3,83.3,0.34,0.41,-1.59,148758,14771454,80,40
359,1.11,1,12,8,0.69,0.6,-1.37,0.47,-1.11,0,0.77,1,91.7,74.7,0.46,0.32,1.06,144557,16356462,10,50
252,0.65,1,12,7,0.67,0.91,-0.11,0.83,-0.43,0,0.58,1,66.7,70.8,0.47,0.42,0.63,146223,15398854,82,0
19,-2.64,1,12,1,1.09,1,0.08,0.68,-0.18,0,0.14,1,91.7,91.7,0.25,0.28,-2.22,142962,13098640,10,0
274,4.56,0,12,12,1.89,1,0,1,0,0,0,1,100,100,0,0,4.56,152059,15459551,82,0
303,0.22,1,12,6,0.66,0.88,-0.35,0.9,-0.09,0,0.54,1,91.7,70.4,0.47,0.41,0.22,152362,15577260,50,10
264,1.63,1,12,9,0.75,0.6,-1.33,0.35,-0.99,0,0.72,1,83.3,78.9,0.44,0.28,1.53,147821,15445356,10,50
169,1.11,1,12,8,0.69,0.81,-0.54,0.63,-0.66,0,0.63,1,75,74.7,0.46,0.37,1.06,144828,14644134,82,0
285,4.56,0,12,12,1.89,1,0,1,0,0,0,1,100,100,0,0,4.56,152093,15486761,10,50
531,-0.66,1,12,4,0.68,0.87,-0.35,0.75,-0.54,0,0.58,1,66.7,72.8,0.43,0.4,-0.61,144336,20380941,82,0
173,-3.97,-1,12,0,1.87,1,0,1,0,0,0,1,100,100,0,0,-3.97,147668,14646978,82,0
331,-2.64,1,12,1,1.09,0.6,-0.37,0.2,-0.4,0,0.62,1,91.7,91.7,0.25,0.2,-2.22,144826,15936430,10,50
526,0.22,1,12,6,0.66,0.76,-0.79,0.66,-0.69,0,0.64,1,83.3,70.4,0.47,0.39,0.22,146714,19305214,80,50
152,-3.97,-1,12,0,1.87,1,0,1,0,0,0,1,100,100,0,0,-3.97,142951,14559528,10,82
64,-2.64,1,12,1,1.09,1.25,0.58,1.39,0.73,0,0.04,1,91.7,91.7,0.25,0.3,-2.22,149841,13778323,70,50
382,0.65,1,12,7,0.67,0.94,-0.2,0.86,0.01,0,0.51,1,83.3,70.8,0.47,0.4,0.63,146299,16446321,82,0
493,-0.66,1,12,4,0.68,0.72,-1.12,0.58,-0.96,0,0.7,1,83.3,72.8,0.43,0.36,-0.61,146714,17843030,60,0
268,-1.16,1,12,3,0.73,0.87,-0.28,0.72,-0.42,0,0.57,1,91.7,77.3,0.39,0.36,-1.07,146305,15456609,82,60
364,2.26,1,12,10,0.85,0.85,-0.19,0.72,-0.31,0,0.54,1,91.7,84.8,0.4,0.31,2.09,144655,16314840,82,0
202,1.11,1,12,8,0.69,0.81,-0.54,0.63,-0.66,0,0.63,1,75,74.7,0.46,0.37,1.06,144278,14775093,82,0
273,4.56,0,12,12,1.89,1,0,1,0,0,0,1,100,100,0,0,4.56,146014,15460452,10,0
66,-0.66,1,12,4,0.68,1.24,0.6,0.87,0.32,0,0.31,1,58.3,72.8,0.43,0.4,-0.61,150412,13610554,80,0
51,1.63,1,12,9,0.75,0.76,-0.55,0.54,-0.55,0,0.64,1,83.3,78.9,0.44,0.34,1.53,149834,13236369,80,50
186,3.19,1,12,11,1.11,1.1,0.39,0.55,0.09,0,0.32,1,91.7,91.7,0.31,0.27,2.78,142947,14699273,80,50
11,0.22,1,12,6,0.66,1.29,1,1.84,1.46,0,0.19,1,66.7,70.4,0.47,0.47,0.22,144337,12996815,10,82
331,-2.64,1,12,1,1.09,1.46,1.14,5.22,1.56,0,-0.32,1,91.7,91.7,0.25,0.31,-2.22,149305,16093747,82,0
472,-1.16,1,12,3,0.73,0.6,-1.25,0.47,-1.05,0,0.71,1,91.7,77.3,0.39,0.32,-1.07,146400,17669677,10,0
39,-0.66,1,12,4,0.68,0.77,-0.79,0.68,-0.69,0,0.65,1,83.3,72.8,0.43,0.39,-0.61,149081,13195972,82,80
465,4.56,0,12,12,1.89,1.1,0.4,1,0.14,0,0,1,100,100,0,0,4.56,146806,17628660,80,50
484,4.56,0,12,12,1.89,0.58,-0.37,0.2,-0.4,0,0.62,1,100,100,0,0,4.56,146739,17714109,82,0
387,-0.66,1,12,4,0.68,1.18,0.73,0.87,0.15,0,0.29,1,50,72.8,0.43,0.38,-0.61,148619,16463374,80,0
518,3.19,1,12,11,1.11,1.1,0.39,0.55,0.09,0,0.32,1,91.7,91.7,0.31,0.27,2.78,146016,19425155,74,0
213,2.26,1,12,10,0.85,1.05,0.14,0.9,0,0,0.45,1,66.7,84.8,0.4,0.39,2.09,145693,14804492,82,0
462,-0.66,1,12,4,0.68,1.75,1.66,2.03,1.32,0,-0.09,1,58.3,72.8,0.43,0.53,-0.61,149355,17645441,82,0
334,0.22,1,12,6,0.66,0.63,-1.46,0.55,-1.16,0,0.75,1,83.3,70.4,0.47,0.35,0.22,144159,16036131,82,0
205,-2.64,1,12,1,1.09,1.22,0.52,1.39,0.72,0,0.04,1,91.7,91.7,0.25,0.29,-2.22,144390,14792494,82,0
456,0.65,1,12,7,0.67,1.12,0.45,1.08,0.21,0,0.34,1,66.7,70.8,0.47,0.48,0.63,148813,17479789,80,40
522,0.22,1,12,6,0.66,0.59,-1.63,0.52,-1.3,0,0.78,1,83.3,70.4,0.47,0.35,0.22,150671,19318200,74,0
323,0.22,1,12,6,0.66,1.07,0.4,1.08,0.4,0,0.34,1,83.3,70.4,0.47,0.41,0.22,152525,15682749,82,0
415,3.19,1,12,11,1.11,1.37,0.72,1.92,0.99,0,-0.04,1,91.7,91.7,0.31,0.3,2.78,148817,17071712,70,80
